date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-29 11:04:33,ANI,,78,421,3179,"Cabinet under Prime Minister Narendra Modi has given approval to a new education policy for the 21st century. It is important, as for 34 years there were no changes in the education policy: Union Minister Prakash Javadekarpic.twitter.com/2j5lORrmyt",,,,1288430206500212740,https://twitter.com/ANI/status/1288430206500212740
2020-07-29 08:47:04,ANI,,309,2976,14830,"#WATCH: Five #Rafale jets in the Indian airspace, flanked by two Su-30MKIs (Source: Raksha Mantri's Office)pic.twitter.com/hCoybNQQOv",,,#WATCH #Rafale,1288395604675067904,https://twitter.com/ANI/status/1288395604675067904
2020-07-29 01:40:24,ANI,,22,257,2009,"Gujarat: Vaidehi Vekariya & Radhika Lakhani, std 10th students from Surat have discovered an asteroid which is named HLV2514. Vaidehi says, ""We discovered this object as a part of All India Asteroid Search Campaign. It is presently near Mars&is expected to cross earth in future""pic.twitter.com/lKFspTih3i",,,,1288288230974996480,https://twitter.com/ANI/status/1288288230974996480
2020-07-28 12:29:15,ANI,,20,226,2618,"Delhi: Emmanuel Lenain, French Ambassador hands over medical supplies to RK Jain, Secretary-General of Indian Red Cross Society. France has donated 50 Osiris-3 ventilators, 70 Yuwell 830 ventilators, 50k IgG/IgM test kits, and 50k nose & throat swabs to India.pic.twitter.com/phV0ioenNp",,,,1288089131742924800,https://twitter.com/ANI/status/1288089131742924800
2020-07-27 17:08:09,ANI,,3,21,258,"1,348 new COVID19 cases (Guwahati-155 cases) detected in Assam out of 21,742 tests done in the last 24 hours. Our low positivity rate of 6.19% is encouraging: Assam Health Minister Himanta Biswa Sarmapic.twitter.com/mMTG24wLrh",,,,1287796932220301312,https://twitter.com/ANI/status/1287796932220301312
2020-07-27 05:44:17,ANI,,66,795,4866,"Five Rafale jets taking off from France today to join the Indian Air Force fleet in Ambala in Haryana on July 29th. The aircraft will be refuelled by French Air Force tanker aircraft on their way to an airbase in the UAE before leaving for India.pic.twitter.com/oycLjrR8yE",,,,1287624833287634945,https://twitter.com/ANI/status/1287624833287634945
2020-07-26 18:32:10,ANI,,12,139,1276,"Our delegation with the MFA and Ministry of Health took off from Israel and is making its way to India. Once there, the delegation will test 4 promising corona diagnosis solutions together with our Indian partners and counterparts: Israel's Ministry of Defensepic.twitter.com/KcrFDLwT77",,,,1287455688545808384,https://twitter.com/ANI/status/1287455688545808384
2020-07-26 15:26:26,ANI,,109,978,5690,"A time capsule will be placed about 2000 ft down in ground at Ram Temple construction site. So, that in future anyone who wishes to study about history of the temple, he'll only get facts related to Ram Janmabhoomi: Kameshwar Chaupal, Member, Ram Janmabhoomi Teerth Kshetra Trustpic.twitter.com/4qZRnmCA0K",,,,1287408946173468672,https://twitter.com/ANI/status/1287408946173468672
2020-07-26 11:14:54,ANI,,1,20,265,"State Government has issued an order to extend the period of lockdown in the entire state of Sikkim till 6 am on 1st August: Home Department, Sikkimpic.twitter.com/vjflCIrFDB",,,,1287345646911946752,https://twitter.com/ANI/status/1287345646911946752
2020-07-26 04:28:51,ANI,,46,131,568,"Single-day spike of 48,661 positive cases & 705 deaths in India in the last 24 hours. Total #COVID19 positive cases stand at 13,85,522 including 4,67,882 active cases, 8,85,577 cured/discharged/migrated & 32,063 deaths: Health Ministrypic.twitter.com/Qk11TYzDbQ",,,#COVID19,1287243461813350400,https://twitter.com/ANI/status/1287243461813350400
2020-07-24 20:28:32,ANI,,7,43,641,"'Tunnel Breaking Ceremony' held yesterday on the completion of caving work for the 1 km long tunnel of Western Dedicated Freight Corridor through Aravalli mountain range, near Sohna in Haryana: Dedicated Freight Corridor Corporation of India Ltd (DFCCIL)pic.twitter.com/ji4poK3OFe",,,,1286760199101980672,https://twitter.com/ANI/status/1286760199101980672
2020-07-24 10:44:53,ANI,,309,4824,27542,"#WATCH 85-year-old Shantabai Pawar performs 'Lathi Kathi' on streets of Pune to earn a livelihood. She says, ""I'm doing it since I was 8. My father taught me to work hard. People mostly remain indoors due to #COVID, so I clang utensil to alert them when I perform."" #Maharashtrapic.twitter.com/NCI7kcbKxT",,,#WATCH #COVID #Maharashtrapic,1286613316723335169,https://twitter.com/ANI/status/1286613316723335169
2020-07-24 07:28:20,ANI,,175,813,6411,"Indian Premier League (IPL) 2020 to be played from 19th September to 8th November. It will be a full-fledged tournament: Brijesh Patel, IPL Chairmanpic.twitter.com/QsULr9EqtZ",,,,1286563853363376128,https://twitter.com/ANI/status/1286563853363376128
2020-07-24 07:10:42,ANI,,116,415,1610,"#WATCH Delhi: Toxic foam seen in river Yamuna at Okhla Barrage.pic.twitter.com/JinH1WCtti",,,#WATCH,1286559414804049920,https://twitter.com/ANI/status/1286559414804049920
2020-07-24 06:31:03,ANI,,77,263,3268,"Bharatiya Janata Party (BJP) writes to state chiefs and in-charges to organise events on completion of one year of abrogation of Article 370 and passing of Triple Talaq Bill.pic.twitter.com/MuaWtLJrpo",,,,1286549438362574848,https://twitter.com/ANI/status/1286549438362574848
2020-07-29 10:52:12,ANI,,286,420,2868,"Petition filed by actor Rhea Chakraborty in Supreme Court seeking transfer of investigation in #SushantSinghRajput's death to Mumbai: Satish Maneshinde, Rhea Chakraborty's lawyer An FIR was filed by Sushant Singh Rajput's father against Rhea in Bihar yesterday.",,,#SushantSinghRajput,1288427098743291909,https://twitter.com/ANI/status/1288427098743291909
2020-07-29 07:18:02,ANI,,304,2556,19347,"Union Cabinet approves new education policy, to be announced today.",,,,1288373200779264000,https://twitter.com/ANI/status/1288373200779264000
2020-07-28 13:04:17,ANI,,333,2867,15853,"FIR registered against actor Rhea Chakraborty under various sections, including abetment of suicide, on the complaint of #SushantSinghRajput's father: Sanjay Singh, Inspector General, Patna Central Zone",,,#SushantSinghRajput,1288097949973544962,https://twitter.com/ANI/status/1288097949973544962
